condition,feature,operator,threshold,matched_count,hit_count,non_hit_count,accuracy_pct,coverage_pct,non_hit_leakage_pct
high_low_ratio_daily >= 1.0526316038109653,high_low_ratio_daily,>=,1.0526316038109653,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_3_daily_slope_pct >= -1.2595617583445096,close_ema_3_daily_slope_pct,>=,-1.2595617583445096,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_8_daily_volatility_5_daily <= 1.4209688682961192,close_ema_8_daily_volatility_5_daily,<=,1.4209688682961192,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_21_daily_slope_pct >= -0.28361038270293626,close_ema_21_daily_slope_pct,>=,-0.28361038270293626,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_55_daily_slope_pct >= -0.09254162782943832,close_ema_55_daily_slope_pct,>=,-0.09254162782943832,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_55_daily_volatility_5_daily <= 0.4054063366486046,close_ema_55_daily_volatility_5_daily,<=,0.4054063366486046,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_55_daily_range_5_pct <= 1.6177309125532195,close_ema_55_daily_range_5_pct,<=,1.6177309125532195,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_144_daily_slope_pct <= -0.027691814924340898,close_ema_144_daily_slope_pct,<=,-0.027691814924340898,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_221_daily_slope_pct <= -0.02778022550074251,close_ema_221_daily_slope_pct,<=,-0.02778022550074251,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_ema_221_daily_range_5_pct >= 0.8997476968303111,close_ema_221_daily_range_5_pct,>=,0.8997476968303111,214,8,206,3.7383177570093453,61.53846153846154,49.75845410628019
close_to_close_ema_144_daily_difference_pct <= 13.172519934405113,close_to_close_ema_144_daily_difference_pct,<=,13.172519934405113,299,11,288,3.678929765886288,84.61538461538461,69.56521739130434
close_ema_8_daily_volatility_5_daily <= 1.8243607434446467,close_ema_8_daily_volatility_5_daily,<=,1.8243607434446467,299,11,288,3.678929765886288,84.61538461538461,69.56521739130434
close_ema_8_daily_range_5_pct <= 7.509051093345049,close_ema_8_daily_range_5_pct,<=,7.509051093345049,299,11,288,3.678929765886288,84.61538461538461,69.56521739130434
close_ema_13_daily_range_5_pct <= 6.150360535511837,close_ema_13_daily_range_5_pct,<=,6.150360535511837,299,11,288,3.678929765886288,84.61538461538461,69.56521739130434
close_ema_21_daily_range_5_pct <= 4.3903877319607165,close_ema_21_daily_range_5_pct,<=,4.3903877319607165,299,11,288,3.678929765886288,84.61538461538461,69.56521739130434
close_ema_144_daily_slope_pct <= 0.18457108527840954,close_ema_144_daily_slope_pct,<=,0.18457108527840954,299,11,288,3.678929765886288,84.61538461538461,69.56521739130434
close_to_close_ema_55_daily_difference_pct <= 12.937360423049324,close_to_close_ema_55_daily_difference_pct,<=,12.937360423049324,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_to_close_ema_144_daily_difference_pct <= 22.41090371225823,close_to_close_ema_144_daily_difference_pct,<=,22.41090371225823,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_to_close_ema_221_daily_difference_pct <= 30.411615979451163,close_to_close_ema_221_daily_difference_pct,<=,30.411615979451163,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_3_daily_volatility_5_daily <= 3.1435654003561337,close_ema_3_daily_volatility_5_daily,<=,3.1435654003561337,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_8_daily_volatility_5_daily <= 2.0557834981454137,close_ema_8_daily_volatility_5_daily,<=,2.0557834981454137,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_13_daily_volatility_5_daily <= 1.6752706913645354,close_ema_13_daily_volatility_5_daily,<=,1.6752706913645354,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_13_daily_range_5_pct <= 6.931390548998747,close_ema_13_daily_range_5_pct,<=,6.931390548998747,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_21_daily_volatility_5_daily <= 1.2983986580950149,close_ema_21_daily_volatility_5_daily,<=,1.2983986580950149,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_21_daily_range_5_pct <= 5.507769885135018,close_ema_21_daily_range_5_pct,<=,5.507769885135018,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_55_daily_slope_pct <= 0.4814685088653525,close_ema_55_daily_slope_pct,<=,0.4814685088653525,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_144_daily_slope_pct <= 0.3144247431986655,close_ema_144_daily_slope_pct,<=,0.3144247431986655,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_ema_221_daily_slope_pct <= 0.2772357076200944,close_ema_221_daily_slope_pct,<=,0.2772357076200944,341,12,329,3.519061583577713,92.3076923076923,79.46859903381642
close_to_close_ema_55_daily_difference_pct <= 1.7194748777175601,close_to_close_ema_55_daily_difference_pct,<=,1.7194748777175601,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_to_close_ema_144_daily_difference_pct <= 4.609436958890224,close_to_close_ema_144_daily_difference_pct,<=,4.609436958890224,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_to_close_ema_221_daily_difference_pct <= 9.665461432448938,close_to_close_ema_221_daily_difference_pct,<=,9.665461432448938,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_ema_21_daily_range_5_pct <= 3.629384517420722,close_ema_21_daily_range_5_pct,<=,3.629384517420722,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_ema_55_daily_slope_pct <= 0.06372483741806355,close_ema_55_daily_slope_pct,<=,0.06372483741806355,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_ema_55_daily_volatility_5_daily <= 0.4986677872466565,close_ema_55_daily_volatility_5_daily,<=,0.4986677872466565,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_ema_55_daily_range_5_pct <= 2.056018327326234,close_ema_55_daily_range_5_pct,<=,2.056018327326234,256,9,247,3.515625,69.23076923076923,59.66183574879227
close_ema_144_daily_slope_pct <= 0.06450923736390453,close_ema_144_daily_slope_pct,<=,0.06450923736390453,256,9,247,3.515625,69.23076923076923,59.66183574879227
