Date,Open,High,Low,Close,Price,Volume,Mean_OC_D,Mean_HL_D,EMA_Close_3,EMA_Close_8,EMA_Close_13,EMA_Close_21,EMA_Close_34,EMA_Close_55,EMA_Close_89,EMA_Close_221,EMA_Volume_3,EMA_Volume_8,EMA_Volume_21,EMA_Volume_55,Mean_OC_W,Mean_HL_W,EMA_Close_3_vs_EMA_Close_8_pct,EMA_Close_3_vs_EMA_Close_13_pct,EMA_Close_3_vs_EMA_Close_21_pct,EMA_Close_3_vs_EMA_Close_34_pct,EMA_Close_3_vs_EMA_Close_55_pct,EMA_Close_3_vs_EMA_Close_89_pct,EMA_Close_3_vs_EMA_Close_221_pct,EMA_Close_8_vs_EMA_Close_13_pct,EMA_Close_8_vs_EMA_Close_21_pct,EMA_Close_8_vs_EMA_Close_34_pct,EMA_Close_8_vs_EMA_Close_55_pct,EMA_Close_8_vs_EMA_Close_89_pct,EMA_Close_8_vs_EMA_Close_221_pct,EMA_Close_13_vs_EMA_Close_21_pct,EMA_Close_13_vs_EMA_Close_34_pct,EMA_Close_13_vs_EMA_Close_55_pct,EMA_Close_13_vs_EMA_Close_89_pct,EMA_Close_13_vs_EMA_Close_221_pct,EMA_Close_21_vs_EMA_Close_34_pct,EMA_Close_21_vs_EMA_Close_55_pct,EMA_Close_21_vs_EMA_Close_89_pct,EMA_Close_21_vs_EMA_Close_221_pct,EMA_Close_34_vs_EMA_Close_55_pct,EMA_Close_34_vs_EMA_Close_89_pct,EMA_Close_34_vs_EMA_Close_221_pct,EMA_Close_55_vs_EMA_Close_89_pct,EMA_Close_55_vs_EMA_Close_221_pct,EMA_Close_89_vs_EMA_Close_221_pct,EMA_Volume_3_vs_EMA_Volume_8_pct,EMA_Volume_3_vs_EMA_Volume_21_pct,EMA_Volume_3_vs_EMA_Volume_55_pct,EMA_Volume_8_vs_EMA_Volume_21_pct,EMA_Volume_8_vs_EMA_Volume_55_pct,EMA_Volume_21_vs_EMA_Volume_55_pct,Mean_OC_D_vs_Mean_HL_D_pct,Mean_OC_D_vs_Mean_OC_W_pct,Mean_OC_D_vs_Mean_HL_W_pct,Mean_HL_D_vs_Mean_OC_W_pct,Mean_HL_D_vs_Mean_HL_W_pct,Mean_OC_W_vs_Mean_HL_W_pct,EMA_Close_Median,EMA_Close_MAD,EMA_Close_CV,EMA_Volume_Median,EMA_Volume_MAD,EMA_Volume_CV,Forward_Mean_OC_D_Change_pct_1,target_next_1d_mean_oc_gt_3,mean_open_close_daily,close_ema_3_daily,close_to_close_ema_3_daily_difference_pct,close_ema_8_daily,close_to_close_ema_8_daily_difference_pct,close_ema_13_daily,close_to_close_ema_13_daily_difference_pct,close_ema_21_daily,close_to_close_ema_21_daily_difference_pct,close_ema_55_daily,close_to_close_ema_55_daily_difference_pct,close_ema_144_daily,close_to_close_ema_144_daily_difference_pct,close_ema_221_daily,close_to_close_ema_221_daily_difference_pct,volume_ema_3_daily,volume_to_volume_ema_3_daily_difference_pct,volume_ema_5_daily,volume_to_volume_ema_5_daily_difference_pct,volume_ema_8_daily,volume_to_volume_ema_8_daily_difference_pct,volume_ema_21_daily,volume_to_volume_ema_21_daily_difference_pct,volume_ema_55_daily,volume_to_volume_ema_55_daily_difference_pct,volume_ema_144_daily,volume_to_volume_ema_144_daily_difference_pct,high_ema_3_daily,high_ema_13_daily,low_ema_3_daily,low_ema_13_daily,high_low_ratio_daily,close_ema_3_daily_slope_pct,close_ema_3_daily_volatility_5_daily,close_ema_3_daily_range_5_pct,close_ema_8_daily_slope_pct,close_ema_8_daily_volatility_5_daily,close_ema_8_daily_range_5_pct,close_ema_13_daily_slope_pct,close_ema_13_daily_volatility_5_daily,close_ema_13_daily_range_5_pct,close_ema_21_daily_slope_pct,close_ema_21_daily_volatility_5_daily,close_ema_21_daily_range_5_pct,close_ema_55_daily_slope_pct,close_ema_55_daily_volatility_5_daily,close_ema_55_daily_range_5_pct,close_ema_144_daily_slope_pct,close_ema_144_daily_volatility_5_daily,close_ema_144_daily_range_5_pct,close_ema_221_daily_slope_pct,close_ema_221_daily_volatility_5_daily,close_ema_221_daily_range_5_pct,target_change_pct,target_label,enter_label,exit_label,strategy_entry_signal,strategy_exit_signal,strategy_position
2021-09-17,2.997165525625821,2.997165525625821,2.806869425308348,2.902017593383789,2.902017593383789,1999939,2.949591559504805,2.902017475467084,2.9434043238966217,2.9271618361902285,2.9092039692768914,2.911654120038696,2.950136708862088,3.0155383273562477,3.0863676262880237,3.1886013237799014,2029366.4820196016,1887934.911802318,1839340.7003588076,2252262.446677764,2.854443349795908,2.854442878129116,0.5548886127708309,1.1755915013491152,1.0904524558536457,-0.2282058639941101,-2.3920771560170038,-4.632089229219403,-7.689797970497388,0.6172776849950712,0.5326084593910001,-0.7787731532184156,-2.930703628081549,-5.15835471904791,-8.199190210451006,-0.08414978774236669,-1.3874861955459943,-3.526214776138518,-5.740199433863528,-8.762379681000716,-1.3044340863185038,-3.4449639182211356,-5.660813208420539,-8.68553875568554,-2.16882066796671,-4.413956272272754,-7.47865884453462,-2.294908044281247,-5.427552047130732,-3.206223892884969,7.491337192459986,10.331189954298567,-9.896536035884655,2.6419363978642405,-16.17606933032397,-18.33364255253837,1.6393451948480655,3.3333367682949464,3.3333538430466825,1.6666691134219802,1.6666859127743412,1.6523952744119425e-05,2.9467705163793547,0.0363414717215611,3.3365371328153275,1958650.6969109597,95012.89083039702,9.247537070432097,-1.6129230460669997,0,2.949591559504805,2.9434043238966217,-1.4060837709867473,2.9271618361902285,-0.8589973569471406,2.909203969276891,-0.24702207095118642,2.9116541200386967,-0.3309639901452165,3.0155383273562446,-3.7645263183234157,3.1471616364392245,-7.78936932304492,3.1886013237799014,-8.987756740199302,2029366.4820196016,-1.4500821946322746,1991818.112656654,0.4077122952012121,1887934.9118023175,5.9326244510600095,1839340.700358808,8.731297013645344,2252262.446677763,-11.203110323575164,2647611.894828365,-24.462531539969206,3.0525716489894155,2.9938036517079083,2.8693689414418717,2.8382564028160164,1.0677965631752064,-1.3865871934885245,2.049576886487041,5.754985832072463,-0.2448269428511343,0.8554598588398242,3.3059353815349644,-0.04115340216082461,0.5423618146113486,2.2910543450825496,-0.03308544892232447,0.2848580003437849,1.2862931537259326,-0.13923277273889062,0.09695613465303653,0.22558789106250374,-0.10882367335966409,0.07718698401001203,0.2740833504147031,-0.08164017381794299,0.06104309747778358,0.22206150611018333,-1.6393683704098538,0,0,0,0,0,0
2021-09-20,2.949591000099284,2.949591000099284,2.806869341815052,2.854442834854126,2.854442834854126,1355778,2.902016917476705,2.878230170957168,2.898923579375374,2.9110020581155394,2.9013809500736394,2.906453094112826,2.944668487490204,3.0097849169097435,3.081213742033937,3.185590886942732,1692572.2410098007,1769677.8202906917,1795380.454871643,2220245.145010701,2.8544435093460683,2.973378342908328,-0.41492511853408454,-0.084696588988192,-0.25906197325886815,-1.5534824483356104,-3.6833641138781124,-5.916180373070508,-8.998873921392898,0.331604439660217,0.15651255518031915,-1.1433011735510843,-3.2820570745509645,-5.524176450220533,-8.619714162063055,-0.17451319099077975,-1.4700309253983024,-3.601718057229366,-5.836427038702881,-8.921733736558181,-1.2977825361234328,-3.433196246561436,-5.671811907659153,-8.762512285367555,-2.16349112036873,-4.43154113851246,-7.562879478342109,-2.318204159281811,-5.518786820793322,-3.2765395373467974,-4.357040496118408,-5.7262633990962355,-23.7664253060829,-1.4315982170357855,-20.29358450495959,-19.13593600660751,0.8264365636757528,1.6666438825946646,-2.4000116097510356,0.8333204539945124,-3.2000021853288083,-3.999989905284866,2.927835272802872,0.027683008078365212,3.5326723233677098,1782529.1375811673,51404.1069309212,12.725334205971537,-2.459008033769982,0,2.902016917476705,2.898923579375374,-1.534388310119994,2.911002058115539,-1.942946866139525,2.901380950073639,-1.6177853245476654,2.906453094112827,-1.789475266745242,3.0097849169097404,-5.161235315615508,3.1431241357277058,-9.184533871639257,3.185590886942732,-10.395184562020603,1692572.2410098007,-19.898367280847452,1779804.7417711027,-23.824340491932226,1769677.8202906915,-23.388427856472955,1795380.4548716436,-24.4851977573228,2220245.1450107,-38.935661989997676,2629793.496279008,-48.44545771680019,3.0010813245443497,2.987487558620962,2.8381191416284617,2.833772536958736,1.0508472753462552,-1.5112006243967893,1.9844314779657934,4.176295260175305,-0.5520630214187932,0.8352526480215058,1.7428299710830806,-0.268905834237415,0.5276102406265399,1.30761060181375,-0.1786278765075566,0.3018873779653205,0.7581963712769296,-0.1907921512491043,0.1064943540942916,0.4171759813409029,-0.12829022395198256,0.08037683663093086,0.35415857566442616,-0.0944124564810939,0.0632315130243396,0.27408561476668986,0,0,0,0,0,0,0
2021-09-21,2.806869341815052,2.949591000099284,2.7592949054423697,2.854442834854126,2.854442834854126,2144999,2.830656088334589,2.854442952770827,2.87668320711475,2.8984333418352253,2.8946755050422803,2.9017248887256715,2.939512735910999,3.0042369854077573,3.076174388541052,3.18260757115815,1918785.6205049003,1853082.5268927603,1827163.958974221,2217557.78268889,2.8544435093460683,2.973378342908328,-0.7504100372618348,-0.6215652806744364,-0.8629929635375846,-2.137413049063623,-4.245796150988223,-6.485041360770039,-9.612380955031604,0.12981893087494994,-0.11343414750430456,-1.3974899164042076,-3.5218141606818536,-5.777989939969716,-8.92897484120274,-0.24293769925538897,-1.5253286818919964,-3.6468987266198134,-5.9001493600254555,-9.047048989803393,-1.2855139807249871,-3.4122506706364955,-5.670988630073,-8.825551883239738,-2.154432217269754,-4.442584696730027,-7.638228396430572,-2.3385346227855726,-5.604542242871739,-3.344213203714804,3.545610767930054,5.014419263289113,-13.473027152497233,1.4185135270011615,-16.43588539795283,-17.604674239482442,-0.8333277220743873,-0.8333470581426564,-4.800003165225827,-1.9498555134411525e-05,-4.000008623899763,-3.999989905284866,2.9206188123183354,0.0349394562398202,3.6579292326713078,1885934.0736988303,45810.83076533966,9.200481602183745,0.840326262789912,0,2.830656088334589,2.87668320711475,-0.7731255289292263,2.898433341835225,-1.5177339546213273,2.89467550504228,-1.3898853297397928,2.9017248887256724,-1.629446473552869,3.004236985407754,-4.986096345967766,3.1391423246811736,-9.069339978268207,3.18260757115815,-10.31119071285955,1918785.6205049003,11.789403520523305,1901536.161180735,12.803481931581553,1853082.52689276,15.753020649151772,1827163.9589742215,17.39499290497239,2217557.782688889,-3.2720131694114585,2623106.675640677,-18.226772097398683,2.975336162321817,2.9820737645464366,2.7987070235354157,2.8231328753135405,1.0689654789278156,-0.7671941550599892,1.4568192605270327,4.981708793924391,-0.43176597025323116,0.5971298435399186,1.2390336258529642,-0.23111218922109728,0.3718973714138518,0.5432800161100813,-0.16267956970410735,0.22718921138373616,0.37539340896299433,-0.18432983270055228,0.1372285322102494,0.6026166162419998,-0.12668322581571495,0.09600621788181327,0.4542348629549538,-0.09365031136955372,0.07345105014132172,0.3392050532766238,0,0,0,0,0,0,0
2021-09-22,2.854442834854126,2.949591000099284,2.806869341815052,2.854442834854126,2.854442834854126,1094556,2.854442834854126,2.878230170957168,2.865563020984438,2.888657673617203,2.888927980729687,2.8974265201918943,2.934651598707749,2.998887194316556,3.0712470206813425,3.179651132092348,1506670.8102524502,1684521.076472147,1760563.2354311098,2177450.576164287,2.8544435093460683,2.973378342908328,-0.7994942718098466,-0.8087761239152613,-1.0997172485791267,-2.3542344090771596,-4.445788210533289,-6.697084223830174,-9.878068318181384,-0.00935665805056194,-0.3026425869157286,-1.567270374132273,-3.6756807961385856,-5.9451208526897545,-9.151741697009964,-0.29331337319451306,-1.558059498381199,-3.6666672156012394,-5.9363196357683,-9.143240540711538,-1.2684667076748166,-3.3832774476128487,-5.659606645735936,-8.875961549742021,-2.14198105652475,-4.4475557014391685,-7.705233159443465,-2.3560405879932684,-5.68502424531214,-3.409308345713729,-10.55791279217262,-14.421090936644992,-30.805740128139057,-4.3191949842314195,-22.637919091622543,-19.145662606383926,-0.826457047913276,-2.362954250417229e-05,-4.000012589648056,0.8333204539945124,-3.2000021853288083,-3.999989905284866,2.9160390594498216,0.038928712149000955,3.726614088998148,1722542.1559516285,126946.21258932992,15.940400513976389,2.3629548087726395e-05,0,2.854442834854126,2.865563020984438,-0.3880628710267148,2.8886576736172027,-1.1844546024116667,2.8889279807296866,-1.1937004350953169,2.8974265201918956,-1.4835125252778747,2.9988871943165534,-4.8165986281903574,3.1352154351663177,-8.95544839320738,3.179651132092348,-10.227798073690582,1506670.8102524502,-27.35267766841506,1632542.77412049,-32.95391597995483,1684521.0764721467,-35.022718606032335,1760563.2354311105,-37.82921408489056,2177450.576164286,-49.73222299593463,2602023.2180456333,-57.934426087784274,2.9624635812105504,2.9774333696254147,2.8027881826752337,2.820809513385185,1.0508472753462552,-0.38656276446461313,1.043423091351953,4.160719291528842,-0.33727421213807784,0.34291799792851,1.5816423096296883,-0.19855504710568034,0.19293034395678663,0.7433109446119776,-0.1481314975957084,0.1299254077310619,0.5243015623148775,-0.17807486949884246,0.15567933705911868,0.6954447872472851,-0.1250943445278386,0.11560779700324841,0.4903902014265411,-0.09289361002576486,0.0862758349709167,0.3634203202636851,1.6666915850880704,0,0,0,0,0,0
2021-09-23,2.806869425308348,2.997165525625821,2.806869425308348,2.902017593383789,2.902017593383789,1666227,2.8544435093460683,2.902017475467084,2.8837903071841136,2.8916265446764444,2.8907979253945593,2.8978438904820663,2.9327867984035225,2.995427565711814,3.067486366741397,3.1771499290409193,1586448.9051262252,1680455.726145003,1751987.2140282816,2159192.591301277,2.8544435093460683,2.973378342908328,-0.2709975638713641,-0.24241120933727162,-0.4849668867295276,-1.6706462006062104,-3.7269223200585655,-5.988488214616727,-9.233420783052617,0.028664033366222242,-0.2145507501643767,-1.403451957349368,-3.46531567725301,-5.733027014290177,-8.986777166372672,-0.24314508834134846,-1.4317056061429392,-3.4929784821016474,-5.760039987872368,-9.012857751185845,-1.1914574881637363,-3.2577544637290776,-5.530341653630317,-8.791087760947015,-2.0912128881142236,-4.391203488247817,-7.6912684668665365,-2.349115608495147,-5.719665970688434,-3.451633216838032,-5.594126614357832,-9.448602568362363,-26.52582675961653,-4.082877278471048,-22.172031669845364,-18.85915035617946,-1.6393411315815332,0.0,-3.999989905284866,1.6666634307264598,-2.3999928435425386,-3.999989905284866,2.9153153444427944,0.028021228153457978,3.590197838917154,1716221.4700866423,82769.15445102821,14.064374936061258,1.6666438825946646,0,2.8544435093460683,2.8837903071841136,0.6320600410601144,2.891626544676444,0.35934960987528847,2.8907979253945584,0.3881166473336022,2.8978438904820676,0.14402787242715015,2.995427565711812,-3.1184186657448203,3.1319989132106967,-7.342956565433401,3.1771499290409193,-8.65972150518512,1586448.9051262252,5.028721354718152,1643770.8494136601,1.3661363196914023,1680455.726145003,-0.8467182993058647,1751987.2140282823,-4.895025108721935,2159192.591301276,-22.831015319674723,2589115.6840036246,-35.64493814260686,2.9798145534181857,2.980252249054044,2.804828803991791,2.8188180722313514,1.0677965631752064,0.6360804514225511,0.9375250377664933,2.699270564793319,0.10277683944195493,0.3337413972206383,1.3315745300482498,0.06472797789855148,0.16089089012471375,0.7013976441966948,0.014404861944327331,0.10738585093480484,0.4909719220393992,-0.11536374596877495,0.1615586744312329,0.6713820048475694,-0.1025933312123549,0.11829695977351103,0.48412287643433866,-0.07866281385979432,0.08825187311082996,0.3604297875372491,-1.6393683704098538,0,0,0,0,0,0
2021-09-24,2.949591000099284,2.949591000099284,2.854442834854126,2.854442834854126,2.854442834854126,1216017,2.902016917476705,2.902016917476705,2.86911657101912,2.883363498049263,2.8856043410316405,2.893898339970435,2.9283100004864138,2.990392396752611,3.0627520660327905,3.1742426579221195,1401232.9525631126,1577247.1203350024,1703262.6491166195,2125507.7487548026,2.8544435093460683,2.973378342908328,-0.49410790695594226,-0.5713801361494335,-0.856345525654097,-2.021419503312877,-4.0555154522593595,-6.322271304986442,-9.612563366618513,-0.07765593330014779,-0.3640363510930997,-1.534895637063186,-3.5790921224778174,-5.857103811079662,-9.163734194891958,-0.2866029820135005,-1.4583722163186106,-3.5041573752917583,-5.783939449940881,-9.093139624033139,-1.1751372125991695,-3.226802505482658,-5.513137283785207,-8.831848984576363,-2.0760618684563,-4.389583702755304,-7.747758566028939,-2.362570254467494,-5.791940975610791,-3.5123525169405747,-11.159580861019734,-17.732420581767094,-34.07537782988539,-7.398478963122557,-25.79433684685415,-19.86561092922617,0.0,1.6666438825946646,-2.4000116097510356,1.6666438825946646,-2.4000116097510356,-3.999989905284866,2.911104170228424,0.034864135694232745,3.664570659891011,1640254.884725811,151014.84827675344,18.123527093791864,-0.8196625724780291,0,2.902016917476705,2.86911657101912,-0.5114374338503036,2.8833634980492624,-1.0030182880064435,2.8856043410316397,-1.0798953180938538,2.8938983399704363,-1.3634032879231488,2.990392396752609,-4.546211461951154,3.128170553509227,-8.750409032142736,3.1742426579221195,-10.07483855305935,1401232.9525631126,-13.218070002159068,1501186.23294244,-18.996259536932104,1577247.1203350024,-22.90256965302167,1703262.6491166202,-28.606606818350954,2125507.7487548017,-42.78934053698999,2570176.391810471,-52.68741072112101,2.9647027767587346,2.9758720706319357,2.8296358194229585,2.823907324034605,1.0333333581192634,-0.5088350608724316,0.7619746112432748,1.1627467049582438,-0.28575773875067145,0.3419275564005457,0.9585527487247227,-0.17965919780469827,0.18859204925348846,0.546735005130986,-0.13615469503344776,0.1279997001570295,0.43383535520182603,-0.16809516667469313,0.16733115321839342,0.6484941634479336,-0.12223374935802038,0.12097897497318229,0.4780296330615296,-0.09150563189435196,0.09022496472611176,0.3575098139485416,0,0,0,0,0,0,0
2021-09-27,2.90201750706021,2.90201750706021,2.806869341815052,2.854442834854126,2.854442834854126,1808122,2.878230170957168,2.854443424437631,2.861779702936623,2.876936684005899,2.881152697291996,2.890311475868952,2.92408901959314,2.985537055256237,3.058122972006598,3.1713615784350204,1604677.4762815563,1628552.6491494463,1712795.317378745,2114172.543442131,2.902016917476705,2.8782302155340953,-0.5268444437286451,-0.6724042906015224,-0.9871521865563301,-2.1308967079663916,-4.145229150706093,-6.420385016144187,-9.761796876254254,-0.146330782469784,-0.4627456927987889,-1.6125478831626527,-3.6375489314104956,-5.9247548139574215,-9.283863953930217,-0.3168786012657163,-1.468365771816286,-3.496334362370929,-5.78689203588443,-9.150923789845328,-1.1551475860638436,-3.189562803102174,-5.48740183680501,-8.862127373844235,-2.058190353220152,-4.38288301812504,-7.797047190182038,-2.3735447336420736,-5.859455586596432,-3.5706621155542497,-1.466036291817732,-6.3123620201538015,-24.099029605741382,-4.918431722374353,-22.969738009275073,-18.985074198811365,0.8333234533882229,-0.8196625724780291,-1.5487617092622749e-06,-1.6393251449560429,-0.8264380996379136,0.8264350021145105,2.907200247731046,0.03784205425978482,3.7000229551420203,1670673.9832640956,54058.920548594324,13.445739227254627,-1.6528961832978983,0,2.878230170957168,2.861779702936623,-0.25637431403151884,2.8769366840058987,-0.7818680639315262,2.881152697291995,-0.9270547327454627,2.8903114758689537,-1.2409956959411785,2.9855370552562346,-4.390976161937385,3.1243949987691564,-8.640141980171427,3.1713615784350204,-9.993144450507126,1604677.4762815563,12.678218939663571,1603498.1552949601,12.761090122202216,1628552.6491494463,11.026315357034264,1712795.3173787456,5.565561842330459,2114172.54344213,-14.476138401828006,2559665.2967510163,-29.360998787808324,2.933360141909472,2.965321418693118,2.8182525806190055,2.8214733265746688,1.033898323597646,-0.2557187169251518,0.5108782297489474,0.7691229420945411,-0.22289295289032082,0.27609354269485126,0.7472064974121623,-0.154270759727689,0.16566503435154326,0.4693540805037875,-0.12394575344755619,0.1170632755450294,0.3948852209185288,-0.16236469506968249,0.16164566198250904,0.6263506299008129,-0.12069529699507389,0.11945998958180053,0.4720058096952169,-0.09076431128882284,0.08949533568765754,0.354610864923174,-1.666649822370634,0,0,0,0,0,0
2021-09-28,2.854442760212418,2.9020174311744578,2.7592948332887146,2.8068692684173584,2.8068692684173584,1208849,2.8306560143148882,2.830656132231586,2.8343244856769907,2.8613661472084457,2.8705407788813333,2.8827258206460797,2.917390748097381,2.979156062869134,3.0525395563712814,3.168077863930357,1406763.2381407782,1535285.1715606805,1666982.0157988588,2081839.5597477693,2.902016917476705,2.8782302155340953,-0.9450612099341756,-1.2616540225029067,-1.6790127809741298,-2.847279284564924,-4.8614968177484625,-7.14864022773532,-10.534885586407512,-0.3196133544029629,-0.7409540402578715,-1.9203667155478783,-3.9538014516516617,-6.262765989840073,-9.681318764728868,-0.4226916648637613,-1.6058859872165452,-3.645840690977319,-5.9622086505014815,-9.391722609995934,-1.1882168157936532,-3.2368308402811663,-5.563031455915624,-9.007103219687467,-2.073248714344581,-4.427422012986426,-7.912908918279244,-2.404014498320941,-5.96329412266541,-3.6469529008272916,-8.3712091929641,-15.610173066766855,-32.42691390151034,-7.9003158396442545,-26.253434642836165,-19.927450317025084,-4.1657019514573205e-06,-2.4590105843995165,-1.6528977064601842,-2.4590065211324474,-1.652893609612854,0.8264350021145105,2.90005828437173,0.05221296792901198,3.890045493763646,1601133.5936797697,130109.38882904034,17.498921168287783,1.680679037569097,0,2.8306560143148882,2.8343244856769907,-0.968668809741962,2.8613661472084453,-1.90457550650252,2.8705407788813324,-2.2181015832419977,2.8827258206460815,-2.6314175175952745,2.979156062869132,-5.783073824130227,3.120015333522925,-10.036683529756298,3.168077863930357,-11.401506245331943,1406763.2381407782,-14.068766710334835,1471948.4368633067,-17.87422916960097,1535285.1715606805,-21.262250011106712,1666982.0157988598,-27.482780945258785,2081839.5597477683,-41.933613743680525,2541033.347830313,-52.426873853025654,2.917688786541965,2.956277991904738,2.78877370695386,2.8125906846766755,1.0517243015004805,-0.9593756371763712,0.5493145261722236,1.7452420058851428,-0.5412193074674401,0.297984210137693,1.0575506912151316,-0.36832197129422317,0.19310699076616844,0.7056909507176659,-0.26245113324997454,0.13701758825420285,0.5244366192480207,-0.21373013528231416,0.16752572249886144,0.6623060702774706,-0.14017642609071262,0.12215862963680009,0.4871803506885307,-0.1035427346724685,0.09147382034824049,0.36530882948795873,3.389838138777288,1,1,0,0,0,0
2021-09-29,2.854442919762546,2.902017593383789,2.759294987520514,2.902017593383789,2.902017593383789,1775881,2.8782302565731674,2.8306562904521515,2.86817103953039,2.8703998019140777,2.875037466667399,2.8844796181676897,2.916512282113747,2.9764011175303717,3.049194623860448,3.1656809245560633,1591322.119070389,1588750.9112138627,1676881.923453508,2070912.468328206,2.902016917476705,2.8782302155340953,-0.0776464094723544,-0.2388291358501194,-0.5653906699351045,-1.6575017660587992,-3.6362732617767692,-5.936767135607515,-9.397974467922552,-0.1613079762294997,-0.4881232706562135,-1.5810830107750888,-3.5613921454325737,-5.863673658193925,-9.327570582098197,-0.32734332532011007,-1.4220689451816502,-3.405577637569161,-5.711578914321868,-9.181072407966152,-1.0983209000183458,-3.088343799539782,-5.401918408350732,-8.882806356354681,-2.0121224610450574,-4.351389731191313,-7.870933564704037,-2.387302724478631,-5.979118285657139,-3.679660189125047,0.1618383245843032,-5.102315385862709,-23.158407542206643,-5.255648057684408,-23.28256575245693,-19.026904849956733,1.6806691183766704,-0.8196596222540277,1.4258439758953197e-06,-2.4590010690427446,-1.6528881124651735,0.8264350021145105,2.9004959501407184,0.031210529418484567,3.648171610166051,1634102.0212619486,44065.506119822734,13.25919239661624,4.132219275145265,1,2.8782302565731674,2.86817103953039,1.1800744581446208,2.8703998019140773,1.1015117632264324,2.8750374666673975,0.9384269606637734,2.8844796181676915,0.6080117573248175,2.9764011175303695,-2.4991095356226456,3.1170084681416954,-6.897346508849238,3.1656809245560633,-8.328803106056839,1591322.119070389,11.597832941417646,1573259.2912422044,12.879104537041114,1588750.9112138627,11.778441004522426,1676881.9234535089,5.903759540958272,2070912.4683282052,-14.246448019426749,2530479.522342998,-29.820376560261874,2.909853189962877,2.948526506401745,2.774034347237187,2.8049770136543666,1.0517243015004802,1.1941665121421265,0.7108352757077265,1.7246468507408814,0.315711245638565,0.29367161683779053,1.0542223925677552,0.1566495003013834,0.18472588140530904,0.7045872183609161,0.0608381660527436,0.11955892194560988,0.5241177556175461,-0.09247401883703613,0.15040555236650016,0.6392434161303279,-0.09637341678812339,0.11641444408885704,0.48092410470537805,-0.07565910552841826,0.08802691944877117,0.362291865737048,4.918006523855187,1,1,0,0,0,0
2021-09-30,2.949591076086865,3.044739007949829,2.902017581822199,3.044739007949829,3.044739007949829,2616593,2.997165042018347,2.973378294886014,2.9564550237401095,2.9091418476998,2.89928054399346,2.8990486536024296,2.9238395235900945,2.978841756473924,3.0490956101735454,3.164591357739791,2103957.5595351947,1817160.2642774489,1762310.2031395526,2090401.058745056,2.902016917476705,2.8782302155340953,1.6263619485491556,1.9720230201626987,1.9801796036208408,1.115502403154036,-0.7515247389412811,-3.0382971962024845,-6.5770366682773265,0.3401293374927093,0.34815538831431736,-0.5026840827518306,-2.3398325413776995,-4.590008985181659,-8.072116781056922,0.00799884440512583,-0.8399564818276725,-2.670877441124669,-4.913426318289776,-8.383730591232498,-0.8478875050305402,-2.6786620235223944,-4.921031537039127,-8.391058247944427,-1.8464301691854916,-4.107975039074675,-7.607675270959652,-2.304088250470529,-5.8696236027937765,-3.6496259551417927,15.782718833101054,19.386334811374176,0.6485119558003473,3.1123953683171655,-13.071213934021037,-15.695115261875547,0.7999906091076321,3.2786895199898733,4.132220759908241,2.459026926395648,3.3057841877413128,0.8264350021145105,2.9401472736651018,0.03978060624023194,3.1198153018236194,1953780.6615112524,143398.6476288729,9.210151395029577,6.349211054580069,1,2.997165042018347,2.9564550237401095,2.986143320321328,2.9091418476998,4.661070767561332,2.8992805439934592,5.017053774175846,2.8990486536024314,5.025453924905993,2.978841756473922,2.212176975587666,3.116011648001118,-2.2873033897998862,3.164591357739791,-3.787293089100846,2103957.5595351947,24.36529378368528,1921037.1941614696,36.2073055093626,1817160.2642774489,43.99351842752443,1762310.2031395535,48.47516602573955,2090401.058745055,25.171817582738765,2531667.294448612,3.354536582970897,2.9772960989563533,2.962271149480043,2.838025964529693,2.818839951964057,1.0491800694184679,3.0780585604188544,1.1992308975069872,4.130979063859245,1.3497090461018129,0.5430580581697619,1.6422609481600254,0.8432264833808646,0.3404255825017717,0.9912723062163823,0.5050836671882797,0.21769468299440034,0.5630410147158681,0.08199966493687434,0.14373273616012006,0.46968856911691087,-0.03198002670720155,0.10229178318782635,0.3902073188946073,-0.03441808704790028,0.07917797408639236,0.3049777709442322,4.68750746345441,1,1,0,0,0,0
