rule_id,parent_rule_id,generation,depth,condition_count,rule_text,matched_count,win_count,loss_count,win_rate_pct,baseline_win_rate_pct,win_rate_lift_pct,match_rate_pct,base_score,broadness_penalty,loss_penalty,average_return_pct,total_return_pct,max_loss_pct,max_gain_pct,strategy_trade_count,strategy_accuracy_pct,strategy_avg_return_per_annum_pct,strategy_avg_return_per_month_pct,strategy_max_loss_pct,dominant_exit_reason,dominant_exit_count,entry_occurrence_count,exit_occurrence_count,base_occurrence_score
JYOTISTRUC_MINED_BASE_G0_C1,,0,1,1,close_ema_3_daily_range_5_pct >= 5.443470843473113,619,169,450,27.30210016155089,20.6143896523848,6.687710509166088,50.04042037186742,350.1037511734509,0,22.5,0.38839954254016557,240.41931683236248,-10.445343498034054,15.64246482726509,427,44.26229508196721,53.01440523320702,4.417867102767252,-11.702620639139457,max_holding_days,214,619,214,833
JYOTISTRUC_MINED_BASE_G0_C2,,0,1,1,close_ema_3_daily_volatility_5_daily >= 1.6353580277228665,619,166,453,26.81744749596123,20.6143896523848,6.203057843576428,50.04042037186742,341.0512645011353,0,22.650000000000002,0.22865842775104733,141.5395667778983,-9.598066541883696,15.64246482726509,418,43.54066985645933,32.28349968220895,2.690291640184079,-11.702620639139457,previous_low_before_entry_stop,213,619,213,832
JYOTISTRUC_MINED_BASE_G0_C3,,0,1,1,close_ema_3_daily_slope_pct >= 1.9352918519347406,248,111,137,44.75806451612903,20.6143896523848,24.14367486374423,20.048504446240905,340.732669228401,0,6.8500000000000005,1.621431636559961,402.11504586687033,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,248,138,386
JYOTISTRUC_MINED_BASE_G0_C4,,0,2,2,close_ema_3_daily_slope_pct >= 1.9352918519347406 AND close_to_close_ema_3_daily_difference_pct >= 1.8888435519628795,248,111,137,44.75806451612903,20.6143896523848,24.14367486374423,20.048504446240905,340.732669228401,0,6.8500000000000005,1.621431636559961,402.11504586687033,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,248,138,386
JYOTISTRUC_MINED_BASE_G0_C5,,0,2,2,close_ema_3_daily_slope_pct >= 1.9352918519347406 AND close_to_close_ema_3_daily_difference_pct >= -0.28338672864249204,248,111,137,44.75806451612903,20.6143896523848,24.14367486374423,20.048504446240905,340.732669228401,0,6.8500000000000005,1.621431636559961,402.11504586687033,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,248,138,386
JYOTISTRUC_MINED_BASE_G0_C6,,0,2,2,close_ema_3_daily_slope_pct >= 1.9352918519347406 AND close_to_close_ema_3_daily_difference_pct >= 1.003098168620758,248,111,137,44.75806451612903,20.6143896523848,24.14367486374423,20.048504446240905,340.732669228401,0,6.8500000000000005,1.621431636559961,402.11504586687033,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,248,138,386
JYOTISTRUC_MINED_BASE_G0_C7,,0,2,2,close_ema_3_daily_slope_pct >= 1.9352918519347406 AND close_to_close_ema_3_daily_difference_pct >= 0.2529055823789776,248,111,137,44.75806451612903,20.6143896523848,24.14367486374423,20.048504446240905,340.732669228401,0,6.8500000000000005,1.621431636559961,402.11504586687033,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,248,138,386
JYOTISTRUC_MINED_BASE_G0_C8,,0,1,1,close_to_close_ema_3_daily_difference_pct >= 1.8888435519628795,249,111,138,44.57831325301205,20.6143896523848,23.963923600627247,20.129345189975748,339.7247670699284,0,6.9,1.6017163555973837,398.82737254374854,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,249,138,387
JYOTISTRUC_MINED_BASE_G0_C9,,0,2,2,close_to_close_ema_3_daily_difference_pct >= 1.8888435519628795 AND close_ema_3_daily_slope_pct >= -0.28800660038466785,249,111,138,44.57831325301205,20.6143896523848,23.963923600627247,20.129345189975748,339.7247670699284,0,6.9,1.6017163555973837,398.82737254374854,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,249,138,387
JYOTISTRUC_MINED_BASE_G0_C10,,0,2,2,close_to_close_ema_3_daily_difference_pct >= 1.8888435519628795 AND close_ema_3_daily_slope_pct >= 1.0132621830219937,249,111,138,44.57831325301205,20.6143896523848,23.963923600627247,20.129345189975748,339.7247670699284,0,6.9,1.6017163555973837,398.82737254374854,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,249,138,387
JYOTISTRUC_MINED_BASE_G0_C11,,0,2,2,close_to_close_ema_3_daily_difference_pct >= 1.8888435519628795 AND close_ema_3_daily_slope_pct >= 0.2627015027787666,249,111,138,44.57831325301205,20.6143896523848,23.963923600627247,20.129345189975748,339.7247670699284,0,6.9,1.6017163555973837,398.82737254374854,-6.408488993877579,13.166307479846493,157,56.68789808917197,67.15748954787637,5.5964574623230305,-11.203320633211575,max_holding_days,138,249,138,387
JYOTISTRUC_MINED_BASE_G0_C12,,0,1,1,close_ema_3_daily_slope_pct >= -0.28800660038466785,619,164,455,26.494345718901453,20.6143896523848,5.879956066516652,50.04042037186742,336.708717313667,0,22.75,0.6863123270279164,424.8273304302803,-10.073380096813704,13.960394001558718,371,47.16981132075472,71.29555962515354,5.941296635429461,-11.203320633211575,max_holding_days,281,619,281,900
JYOTISTRUC_MINED_BASE_G0_C13,,0,1,1,close_to_close_ema_3_daily_difference_pct >= -0.28338672864249204,619,164,455,26.494345718901453,20.6143896523848,5.879956066516652,50.04042037186742,336.7078757857142,0,22.75,0.6860318177103181,424.65369516268686,-10.073380096813704,13.960394001558718,371,47.16981132075472,71.58792520822705,5.965660434018921,-11.203320633211575,max_holding_days,282,619,282,901
JYOTISTRUC_MINED_BASE_G0_C14,,0,2,2,close_ema_3_daily_range_5_pct >= 5.443470843473113 AND close_ema_3_daily_slope_pct >= 1.9352918519347406,189,94,95,49.735449735449734,20.6143896523848,29.121060083064933,15.278900565885206,334.74333298205386,0,4.75,1.9626775222430557,370.94605170393754,-6.408488993877579,13.166307479846493,112,62.5,72.33298489538674,6.027748741282228,-11.203320633211575,max_holding_days,104,189,104,293
