symbol,candidate_id,parent_rule_id,generation,strategy_name,branch_type,goal_metric,depth,selected_condition_count,hit_confirm_condition_count,miss_avoid_condition_count,selected_conditions_text,total_trades,winning_trades,losing_trades,accuracy_pct,total_return_pct,average_return_per_trade_pct,avg_return_per_month_pct,avg_return_per_annum_pct,max_gain_pct,max_loss_pct,before_accuracy_pct,before_avg_return_per_annum_pct,improvement_accuracy_pct,improvement_avg_return_per_annum_pct,promoted,promotion_reason
LLOYDSENGG,LLOYDSENGG_G1_C1,LLOYDSENGG_G0_BASE_0,1,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_35,loss_trade_miss_avoid_branch,increase_hit_rate,1,1,0,1,NOT close_to_close_ema_8_daily_difference_pct >= 16.044493607381117,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
LLOYDSENGG,LLOYDSENGG_G1_C2,LLOYDSENGG_G0_BASE_0,1,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_39,loss_trade_miss_avoid_branch,increase_hit_rate,1,1,0,1,NOT close_ema_3_daily_range_5_pct >= 17.2589050259724,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
LLOYDSENGG,LLOYDSENGG_G1_C3,LLOYDSENGG_G0_BASE_0,1,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_41,loss_trade_miss_avoid_branch,increase_hit_rate,1,1,0,1,NOT close_ema_8_daily_slope_pct >= 4.804380613661218,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
LLOYDSENGG,LLOYDSENGG_G2_C4,LLOYDSENGG_G0_BASE_0,2,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_36,loss_trade_miss_avoid_branch,increase_hit_rate,2,2,0,2,NOT close_to_close_ema_8_daily_difference_pct >= 16.044493607381117 AND NOT close_ema_3_daily_range_5_pct >= 17.2589050259724,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
LLOYDSENGG,LLOYDSENGG_G2_C5,LLOYDSENGG_G0_BASE_0,2,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_38,loss_trade_miss_avoid_branch,increase_hit_rate,2,2,0,2,NOT close_to_close_ema_8_daily_difference_pct >= 16.044493607381117 AND NOT close_ema_8_daily_slope_pct >= 4.804380613661218,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
LLOYDSENGG,LLOYDSENGG_G2_C6,LLOYDSENGG_G0_BASE_0,2,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_40,loss_trade_miss_avoid_branch,increase_hit_rate,2,2,0,2,NOT close_ema_3_daily_range_5_pct >= 17.2589050259724 AND NOT close_ema_8_daily_slope_pct >= 4.804380613661218,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
LLOYDSENGG,LLOYDSENGG_G3_C7,LLOYDSENGG_G0_BASE_0,3,mined_base_entry_LLOYDSENGG_LLOYDSENGG_MINED_BASE_G0_C1_opt_37,loss_trade_miss_avoid_branch,increase_hit_rate,3,3,0,3,NOT close_to_close_ema_8_daily_difference_pct >= 16.044493607381117 AND NOT close_ema_3_daily_range_5_pct >= 17.2589050259724 AND NOT close_ema_8_daily_slope_pct >= 4.804380613661218,25,19,6,76,155.33087269914037,6.213234907965615,2.5464077491662356,30.55689298999483,10.080650799908126,-9.395963899259856,65.51724137931035,28.26026763893769,10.482758620689651,2.2966253510571377,true,hit_rate_improved;annual_return_improved;full_threshold_reached
