rule_id,parent_rule_id,generation,depth,condition_count,rule_text,matched_count,win_count,loss_count,win_rate_pct,baseline_win_rate_pct,win_rate_lift_pct,match_rate_pct,base_score,broadness_penalty,loss_penalty,average_return_pct,total_return_pct,max_loss_pct,max_gain_pct,strategy_trade_count,strategy_accuracy_pct,strategy_avg_return_per_annum_pct,strategy_avg_return_per_month_pct,strategy_max_loss_pct,dominant_exit_reason,dominant_exit_count,entry_occurrence_count,exit_occurrence_count,base_occurrence_score
LLOYDSENGG_MINED_BASE_G0_C376,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_3_daily_range_5_pct >= 5.878821482298 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863,155,78,77,50.32258064516129,16.895715440582055,33.42686520457923,12.530315278900567,324.9068591455094,0,3.85,1.8741777075377337,290.4975446683487,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C377,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_range_5_pct >= 3.117710901412895 AND close_ema_8_daily_volatility_5_daily >= 1.2672772609808338,149,76,73,51.006711409395976,16.895715440582055,34.110995968813924,12.045270816491511,324.7889955296498,0,3.6500000000000004,1.9613385618600556,292.23944571714827,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C378,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_3_daily_volatility_5_daily >= 1.4807591382075385 AND close_ema_8_daily_volatility_5_daily >= 1.2672772609808338,152,77,75,50.6578947368421,16.895715440582055,33.762179296260044,12.287793047696038,324.6612031791567,0,3.75,1.8667688992854956,283.7488726913953,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C379,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_3_daily_volatility_5_daily >= 1.8141316287340417 AND close_ema_8_daily_volatility_5_daily >= 1.2672772609808338,152,77,75,50.6578947368421,16.895715440582055,33.762179296260044,12.287793047696038,324.6612031791567,0,3.75,1.8667688992854956,283.7488726913953,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C380,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_3_daily_range_5_pct >= 5.878821482298 AND close_ema_13_daily_volatility_5_daily >= 0.8014195041727374,155,78,77,50.32258064516129,16.895715440582055,33.42686520457923,12.530315278900567,324.65467127518076,0,3.85,1.790115084094873,277.4678380347053,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C381,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137,168,82,86,48.80952380952381,16.895715440582055,31.913808368941755,13.581244947453516,324.5514899604025,0,4.3,1.7608160385645724,295.81709447884816,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C382,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 3.6112616349206315 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863,91,54,37,59.34065934065934,16.895715440582055,42.44494390007729,7.3565076798706555,324.5272459243016,0,1.85,2.0508421413050453,186.6266348587591,-12.931024875082281,9.980229451236628,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C383,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_ema_3_daily_slope_pct >= 3.7465597082957087 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863,91,54,37,59.34065934065934,16.895715440582055,42.44494390007729,7.3565076798706555,324.5272459243016,0,1.85,2.0508421413050453,186.6266348587591,-12.931024875082281,9.980229451236628,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C384,,0,2,2,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428,204,92,112,45.09803921568628,16.895715440582055,28.202323775104222,16.49151172190784,324.503868255106,0,5.6000000000000005,1.6974164598616521,346.272957811777,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C385,,0,3,3,close_ema_3_daily_slope_pct >= 2.1777186239842106 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428,204,92,112,45.09803921568628,16.895715440582055,28.202323775104222,16.49151172190784,324.503868255106,0,5.6000000000000005,1.6974164598616521,346.272957811777,-12.931024875082281,19.9218788136996,,,,,,,,,,
